host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
3749848,3,Long Island City,40.76654,-73.93508,0,90,6,0,,1,0
9270927,2,East Village,40.72461,-73.9892,0,190,1,0,,1,0
501343,2,Hell's Kitchen,40.76361,-73.98847,1,155,2,3,0.24,2,0
6541721,1,Sunset Park,40.64027,-74.01774,1,49,1,67,1.56,1,8
31452390,2,Washington Heights,40.83428,-73.94446,1,60,1,1,0.02,1,0
19868844,1,Williamsburg,40.71115,-73.95825,1,60,2,14,1.99,1,0
66286,1,Bedford-Stuyvesant,40.68538,-73.94138,0,120,3,3,0.08,2,0
1448432,2,East Village,40.73168,-73.98662,0,139,30,52,0.6,1,314
28422641,2,Gramercy,40.73551,-73.98546,0,350,2,29,3.27,1,65
7846216,2,East Village,40.72635,-73.97595,0,290,1,114,1.71,1,157
90058061,1,Sunset Park,40.66035,-73.99794,1,45,7,2,0.1,1,0
51501835,2,Hell's Kitchen,40.76382,-73.99435,0,125,30,3,0.45,31,339
14948568,1,Midwood,40.61842,-73.97111,0,80,35,0,,1,0
4858280,1,Williamsburg,40.70343,-73.94894,0,149,6,7,0.96,1,4
32168079,1,Sheepshead Bay,40.58765,-73.94881,2,37,30,0,,3,84
260413032,1,Bedford-Stuyvesant,40.69241,-73.95793,0,149,2,3,3.0,1,268
186111724,2,Upper West Side,40.77705,-73.98118,1,112,2,81,5.63,1,6
52535342,1,Park Slope,40.66711,-73.97691,0,175,3,0,,1,0
172369331,1,Sheepshead Bay,40.59726,-73.95951,2,40,3,1,0.26,10,281
1391186,2,Flatiron District,40.73962,-73.98492,0,221,5,7,0.38,1,1
229726240,1,Williamsburg,40.71518,-73.94146,0,300,3,0,,1,359
182954454,3,Jamaica,40.66969,-73.77464,1,75,2,0,,2,90
12672143,2,Financial District,40.70362,-74.00721,0,195,2,4,0.21,1,0
109981,1,Bedford-Stuyvesant,40.68279,-73.92135,0,120,2,11,0.93,1,6
11243583,2,Upper West Side,40.77715,-73.98235,0,260,1,0,,1,0
15730200,2,Lower East Side,40.72131,-73.98508,1,150,2,1,0.37,1,0
113805886,2,Upper East Side,40.77861,-73.95015,0,287,31,6,0.27,33,326
118226205,1,Williamsburg,40.71582,-73.94191,0,172,3,32,3.12,3,78
23667219,1,Bushwick,40.69563,-73.93206,1,47,4,1,0.04,2,0
18140569,2,Upper West Side,40.80171,-73.96623,1,89,5,55,2.02,1,0
118110284,1,Williamsburg,40.71447,-73.96234,0,160,7,3,0.12,1,43
230192510,1,Fort Greene,40.6971,-73.97523,1,48,30,0,,25,305
23588055,2,Harlem,40.81208,-73.94243,1,205,2,3,0.05,1,364
10953390,2,East Village,40.72369,-73.98998,0,300,2,1,0.02,1,0
83403037,1,Clinton Hill,40.68477,-73.96757,0,115,10,0,,1,0
3198479,2,West Village,40.73727,-74.00213,0,700,5,1,0.01,1,365
32443084,2,Upper East Side,40.76288,-73.96084,0,130,3,2,0.04,1,0
95635119,2,Upper East Side,40.7848,-73.95687,1,42,3,7,1.39,1,131
7977178,2,SoHo,40.72822,-74.00429,1,80,3,51,0.79,3,276
6865666,1,Williamsburg,40.71151,-73.95142,0,78,10,0,,1,0
14577537,1,Bedford-Stuyvesant,40.69103,-73.9288,0,100,30,1,0.07,2,111
2245740,2,Harlem,40.81153,-73.94528,1,120,7,0,,1,0
427019,1,Williamsburg,40.70713,-73.92918,1,55,2,18,1.61,2,5
4654272,1,Greenpoint,40.72891,-73.95345,0,225,2,37,3.84,1,229
83040886,1,Williamsburg,40.70483,-73.93426,1,100,5,0,,1,43
107434423,2,Upper West Side,40.78892,-73.97402,0,244,30,1,0.19,232,218
2333904,2,East Village,40.72381,-73.97896,1,75,26,58,0.73,3,129
7212175,3,Forest Hills,40.72143,-73.85522,0,99,1,143,3.96,1,282
250477669,3,Jackson Heights,40.75278,-73.89114,1,70,3,1,0.49,1,59
2285974,2,Greenwich Village,40.72863,-74.00137,0,200,4,11,0.14,1,259
32922532,2,East Village,40.73069,-73.98515,0,150,3,107,2.16,1,99
2768182,1,South Slope,40.66326,-73.98805,1,89,1,49,0.66,4,24
104425922,2,Upper East Side,40.7773,-73.95652,0,225,2,12,0.71,1,363
78942575,1,Brooklyn Heights,40.70017,-73.99202,1,120,1,4,0.2,2,0
4680813,3,Astoria,40.76752,-73.9314,0,150,7,12,0.42,1,3
9123131,1,Crown Heights,40.67206,-73.9429,0,105,4,13,0.36,2,0
30475154,2,Upper West Side,40.77636,-73.98937,0,250,1,3,0.07,1,0
16100913,2,Chelsea,40.74449,-73.99445,0,275,3,63,1.02,1,323
137270801,3,Ozone Park,40.67557,-73.85145,1,100,1,0,,1,0
68729548,2,Greenwich Village,40.72994,-73.99455,1,100,1,0,,1,0
2925596,2,Hell's Kitchen,40.76464,-73.99361,0,200,5,46,2.63,1,228
1661965,1,Williamsburg,40.71368,-73.94478,0,160,3,25,0.29,1,0
7535013,1,Bushwick,40.70406,-73.92578,1,90,2,12,2.67,1,3
219738858,2,East Village,40.7307,-73.98299,0,120,365,4,1.9,5,305
8934751,3,Maspeth,40.72509,-73.89687,0,200,4,24,0.38,2,157
8124038,2,Harlem,40.82823,-73.93925,1,45,5,17,1.36,1,119
268920555,2,Chelsea,40.74531,-73.99454,1,999,30,0,,1,270
3709510,1,Bushwick,40.69258,-73.92528,1,125,2,0,,3,280
13078961,1,Bedford-Stuyvesant,40.69201,-73.94104,1,60,3,1,0.07,1,0
4564774,1,Prospect-Lefferts Gardens,40.66069,-73.94732,0,120,2,15,2.53,1,20
82576590,1,Crown Heights,40.67285,-73.95133,1,41,1,0,,1,66
2856748,2,East Village,40.73235,-73.98823,0,285,30,0,,49,364
8814258,3,South Ozone Park,40.67293,-73.79554,2,30,4,1,0.45,7,365
5775272,2,Upper West Side,40.78406,-73.98431,0,125,1,0,,1,0
3175065,1,Fort Greene,40.69207,-73.97407,1,70,14,18,0.35,1,128
55527442,2,Murray Hill,40.7487,-73.97862,0,300,3,0,,3,294
189075482,1,Cypress Hills,40.67988,-73.89201,1,85,1,17,1.64,3,67
12268556,2,Tribeca,40.71877,-74.0026,0,349,3,0,,1,11
1609077,3,Forest Hills,40.71127,-73.84278,1,125,2,3,0.13,3,364
5330754,2,Financial District,40.70734,-74.00837,0,300,30,0,,1,310
40823628,2,Hell's Kitchen,40.76298,-73.99438,1,99,3,49,1.98,1,216
129263359,2,Hell's Kitchen,40.76398,-73.99087,0,250,2,1,0.38,1,9
190921808,2,Hell's Kitchen,40.75544,-73.99511,1,75,7,3,0.29,47,348
3617473,3,Sunnyside,40.74789,-73.91428,0,100,30,3,0.13,1,213
26178075,4,Stapleton,40.6322,-74.07789,0,75,2,103,3.52,1,73
17026738,1,Williamsburg,40.70642,-73.92739,0,95,8,6,0.25,1,0
34356520,3,Ridgewood,40.71104,-73.90303,1,65,2,7,4.04,1,104
13792543,2,Harlem,40.80729,-73.95238,1,110,3,76,1.78,3,281
1174963,1,Boerum Hill,40.6846,-73.98454,0,158,3,12,0.19,1,0
18382740,4,Tompkinsville,40.63481,-74.09591,0,99,7,35,0.61,1,326
100656374,3,Ditmars Steinway,40.78304,-73.91783,0,110,3,68,2.47,1,299
139879568,3,Long Island City,40.76483,-73.94073,1,120,1,63,2.81,6,356
31376201,3,Kew Gardens,40.70789,-73.83333,1,150,1,0,,3,364
47895481,2,Midtown,40.7446,-73.98399,0,175,1,2,0.16,1,0
67778,1,Fort Greene,40.68863,-73.97691,1,65,2,206,1.92,2,0
95886123,3,Astoria,40.76621,-73.92274,1,100,2,0,,2,357
6319849,2,Hell's Kitchen,40.75678,-73.99357,0,198,9,2,0.28,1,12
119155499,1,Bushwick,40.69369,-73.92292,1,59,5,26,0.93,4,325
40503855,2,Midtown,40.75669,-73.96411,1,90,1,3,0.06,1,0
260193759,2,Midtown,40.74829,-73.98715,1,100,1,12,7.66,5,287
1892681,1,South Slope,40.66586,-73.97948,0,100,1,183,5.17,1,1
141547523,2,Harlem,40.82943,-73.9469,1,50,2,13,3.42,1,65
67048974,0,Clason Point,40.80644,-73.8518,1,48,2,33,3.21,1,47
24094081,1,Bushwick,40.69808,-73.93174,1,60,1,1,0.03,1,0
252604696,2,Chelsea,40.74913,-73.99513,1,159,1,0,,20,360
44755507,1,Bushwick,40.69496,-73.9243,0,155,30,0,,2,365
11528,2,Upper West Side,40.79826,-73.96113,1,85,2,113,0.91,1,333
14317804,2,Upper West Side,40.78414,-73.9783,0,75,1,2,0.1,1,0
111837,1,Williamsburg,40.71145,-73.95302,1,78,2,1,0.02,1,0
11279303,1,Greenpoint,40.72764,-73.95557,0,225,5,0,,1,0
4316973,2,Hell's Kitchen,40.75335,-73.99525,0,180,3,2,0.76,1,2
70651602,2,East Harlem,40.78576,-73.94211,1,50,1,4,0.1,1,0
107434423,2,Upper West Side,40.77771,-73.98244,0,481,30,0,,232,156
30037999,2,Morningside Heights,40.80593,-73.9583,1,70,2,200,3.92,1,202
228581927,1,Crown Heights,40.6775,-73.9634,0,180,3,1,0.14,1,90
3398280,1,Prospect-Lefferts Gardens,40.65776,-73.96174,1,65,20,3,0.39,1,35
122265852,2,Hell's Kitchen,40.766,-73.98945,1,99,1,134,4.96,2,176
16485294,2,Upper East Side,40.78351,-73.94709,1,75,1,6,0.66,1,0
10713617,1,South Slope,40.66459,-73.98553,0,260,2,6,0.4,1,1
5402500,1,Clinton Hill,40.68541,-73.96188,0,114,12,27,1.19,1,13
267033835,1,East New York,40.66302,-73.86082,0,60,3,1,1.0,1,94
10930874,3,Forest Hills,40.72713,-73.84946,0,100,1,1,0.02,1,0
265288059,3,Corona,40.7363,-73.86316,1,36,1,5,3.85,2,337
20464791,2,Upper West Side,40.78829,-73.97053,0,230,6,1,0.02,1,0
1237358,2,East Village,40.72342,-73.98871,0,250,2,1,0.02,1,0
7112420,2,Chinatown,40.71629,-73.99066,0,175,2,10,0.54,1,0
3842134,1,Greenpoint,40.72641,-73.94657,1,59,20,7,0.27,3,342
244361589,2,Theater District,40.75925,-73.98767,1,100,1,1,0.45,9,299
101498908,1,East Flatbush,40.6504,-73.95011,1,39,3,2,0.19,2,0
5064699,1,Bedford-Stuyvesant,40.68772,-73.94094,1,55,2,5,0.27,2,0
23772724,2,Upper West Side,40.79226,-73.97299,0,136,30,0,,15,317
224317184,2,Inwood,40.86259,-73.92728,1,90,3,2,0.97,8,282
17888644,2,East Harlem,40.78987,-73.9482,0,200,2,39,1.14,1,19
21297782,2,Hell's Kitchen,40.76292,-73.99551,0,140,5,5,0.11,1,0
6354758,1,Red Hook,40.67966,-74.00641,1,125,7,1,0.1,1,45
10257350,2,Washington Heights,40.83325,-73.94444,1,50,2,8,2.76,2,52
158969505,2,Lower East Side,40.7215,-73.99183,0,170,30,0,,9,200
177174475,2,Midtown,40.74706,-73.98689,0,153,1,7,0.7,17,234
211034625,2,Chinatown,40.71409,-73.99575,0,135,3,9,0.87,1,68
121378704,3,Jackson Heights,40.75353,-73.87688,0,86,1,1,1.0,1,125
2438262,1,Williamsburg,40.71577,-73.94084,1,95,1,10,0.14,1,0
156237907,1,Bushwick,40.69499,-73.90994,1,40,5,1,0.13,1,250
174760879,2,Lower East Side,40.71697,-73.98605,0,325,4,4,2.03,1,65
160356,2,East Village,40.72504,-73.98327,1,68,1,31,7.69,4,94
2909294,2,Chinatown,40.71534,-73.99918,0,150,1,23,1.42,1,14
54548626,3,Flushing,40.75499,-73.78902,1,90,1,68,4.55,1,299
20618692,2,Washington Heights,40.83711,-73.94438,1,90,1,32,2.02,1,5
2905589,2,Midtown,40.74645,-73.9853,0,239,4,4,0.09,1,0
258243498,1,Williamsburg,40.70992,-73.94698,1,100,1,4,2.03,3,365
58405281,2,Harlem,40.82485,-73.93774,0,75,1,1,0.02,1,0
228321090,2,East Village,40.72658,-73.98803,1,115,1,20,2.83,1,67
172837223,3,Sunnyside,40.73291,-73.9196,2,30,1,41,2.48,3,145
158200817,1,Prospect-Lefferts Gardens,40.65842,-73.96044,1,69,2,1,0.91,2,89
162436632,2,East Village,40.7226,-73.97591,1,65,7,9,0.71,1,144
219517861,2,Financial District,40.70691,-74.00682,0,165,29,0,,327,342
37880566,1,Williamsburg,40.71209,-73.9634,0,107,4,17,0.85,1,9
75872359,2,Upper East Side,40.77835,-73.94756,0,150,2,1,0.05,1,0
2856748,2,Hell's Kitchen,40.76584,-73.98422,0,225,30,0,,49,348
199147185,1,Sunset Park,40.66214,-73.99511,0,172,1,34,3.07,5,133
50541121,2,Hell's Kitchen,40.76385,-73.98669,0,199,2,137,3.14,1,317
224489730,2,Chelsea,40.74506,-73.99935,0,154,30,0,,2,0
141716782,3,Long Island City,40.75283,-73.92504,1,375,2,0,,1,356
2690800,2,East Village,40.7221,-73.98304,0,117,5,6,1.22,1,0
49453860,3,Forest Hills,40.72126,-73.84542,0,123,1,0,,1,0
48035228,2,Two Bridges,40.71253,-73.99586,1,50,7,3,0.12,1,0
11612418,1,Williamsburg,40.71812,-73.96404,0,285,7,0,,1,6
27952234,2,Financial District,40.70623,-74.00906,1,100,1,0,,1,0
256235740,1,Crown Heights,40.66738,-73.93669,2,25,2,1,0.71,3,167
183617557,2,Upper West Side,40.77598,-73.98917,0,299,3,29,1.96,1,6
152394865,1,East Flatbush,40.63213,-73.94559,1,175,2,6,2.14,3,61
145727343,3,Jamaica,40.68501,-73.79162,1,33,1,7,0.35,3,139
252051657,4,Prince's Bay,40.53076,-74.20295,0,1250,14,0,,1,23
97127885,3,Ditmars Steinway,40.76814,-73.89573,0,47,11,27,0.9,2,212
20287719,2,Upper East Side,40.77138,-73.95353,0,100,5,0,,1,0
49641082,2,Harlem,40.81872,-73.94491,1,39,1,0,,1,0
73857837,1,Dyker Heights,40.63009,-74.01342,1,43,1,30,1.15,1,6
11542546,2,Hell's Kitchen,40.76125,-73.99859,0,275,4,2,0.13,1,0
2370532,1,Brooklyn Heights,40.69119,-73.99438,0,300,2,8,0.22,1,0
9047774,2,East Village,40.73009,-73.98884,0,150,4,0,,1,0
617671,1,Crown Heights,40.67659,-73.95608,0,88,2,14,0.21,1,16
1256874,3,Ditmars Steinway,40.77679,-73.91687,0,75,28,49,0.53,1,313
25867795,1,Sunset Park,40.63957,-74.01717,1,44,1,8,5.11,1,74
58222366,0,Claremont Village,40.83502,-73.91058,1,125,2,0,,1,364
268784513,3,East Elmhurst,40.75938,-73.88219,1,70,1,8,8.0,3,342
81146832,2,Inwood,40.86395,-73.92007,1,34,1,15,0.85,1,0
209460,1,Bedford-Stuyvesant,40.67855,-73.94949,0,80,3,234,2.47,4,308
3297399,1,East Flatbush,40.64391,-73.94833,0,57,1,6,0.8,1,0
266780775,2,Hell's Kitchen,40.76021,-73.99976,0,305,1,2,2.0,1,133
38392850,1,Fort Greene,40.68794,-73.97393,0,150,3,10,0.21,1,0
8026588,1,Brooklyn Heights,40.69425,-73.99503,0,200,3,7,0.31,1,0
46389451,2,Chelsea,40.74546,-73.99099,0,299,3,0,,3,140
342510,1,South Slope,40.66383,-73.98252,1,65,1,0,,1,0
6230173,2,Hell's Kitchen,40.76017,-73.99198,0,200,4,30,0.65,1,0
5691195,3,Flushing,40.72744,-73.81005,1,75,2,0,,1,0
123354518,1,Bushwick,40.70177,-73.92313,1,50,2,0,,2,0
1512819,1,Flatbush,40.65314,-73.95304,1,40,5,12,0.7,5,67
190324721,3,Flushing,40.76003,-73.83307,1,73,1,25,2.43,4,317
4196156,2,Financial District,40.70512,-74.01097,0,200,1,1,1.0,1,16
14785032,3,St. Albans,40.69112,-73.77761,1,48,1,165,4.64,1,365
76104209,2,Upper East Side,40.78015,-73.95852,0,225,30,0,,33,346
14120733,1,Williamsburg,40.71614,-73.96134,1,80,2,349,5.54,1,13
210800401,2,Washington Heights,40.8466,-73.93432,1,60,3,28,2.64,2,0
168417,2,Upper East Side,40.77631,-73.95289,0,121,1,16,0.19,2,351
42050222,2,Chelsea,40.74192,-73.99978,1,135,3,250,5.36,1,111
33899056,1,Bushwick,40.69609,-73.92369,0,73,45,3,0.07,1,21
28727058,1,Fort Greene,40.69309,-73.97238,1,70,2,47,4.15,1,0
86397793,1,East Flatbush,40.64474,-73.92297,0,49,2,77,2.17,1,264
9166253,1,Bedford-Stuyvesant,40.68956,-73.9589,1,60,3,0,,2,0
17782625,1,DUMBO,40.70212,-73.9851,0,245,3,8,0.16,2,0
90095700,2,Financial District,40.70966,-74.00762,0,375,29,0,,1,283
224042160,1,East Flatbush,40.65236,-73.94965,1,38,2,9,1.58,3,357
101890546,2,Little Italy,40.71916,-73.99754,0,229,1,3,0.53,1,362
205031545,2,Midtown,40.75376,-73.96644,0,714,28,1,0.16,49,257
479432,1,Bedford-Stuyvesant,40.67638,-73.91106,1,75,1,38,2.61,1,0
890215,1,Crown Heights,40.66604,-73.95914,0,165,3,12,0.13,1,343
22577148,1,Bedford-Stuyvesant,40.69471,-73.933,1,100,3,4,0.33,7,109
116305897,2,Upper West Side,40.79058,-73.97246,0,150,30,0,,9,266
121399223,4,Tompkinsville,40.6283,-74.08645,1,60,1,0,,1,88
27260699,1,Bushwick,40.69533,-73.90889,2,28,1,103,4.02,4,133
731601,3,Astoria,40.77199,-73.93159,1,55,15,1,0.02,2,0
78325795,2,Harlem,40.80573,-73.94994,0,129,1,160,4.31,3,246
30585124,0,Longwood,40.81822,-73.90812,1,35,5,8,0.77,2,179
51099309,2,Inwood,40.86615,-73.92332,1,50,1,0,,1,0
4139790,1,Williamsburg,40.71871,-73.96456,0,350,5,0,,1,365
98341498,1,Bushwick,40.6886,-73.91209,0,150,4,77,2.45,1,258
92788,2,Upper East Side,40.77711,-73.9527,0,219,4,126,1.16,2,290
49781652,1,Williamsburg,40.71033,-73.95026,1,67,3,21,0.86,1,0
14724243,2,Upper East Side,40.77291,-73.95176,0,130,25,3,0.05,1,161
10231747,2,Hell's Kitchen,40.76492,-73.99128,1,150,1,119,3.29,2,316
1524708,2,Inwood,40.85927,-73.92966,1,200,3,1,0.05,1,0
2052361,1,Prospect-Lefferts Gardens,40.6553,-73.95816,0,80,3,24,0.4,3,19
663879,1,Fort Greene,40.68645,-73.97538,1,130,3,154,1.63,2,305
106460468,0,Kingsbridge,40.88068,-73.90012,1,79,3,55,3.68,4,63
33426004,2,Murray Hill,40.74583,-73.97834,0,160,1,5,0.1,1,0
6531491,1,Greenpoint,40.72217,-73.948,1,75,1,55,1.46,1,0
128413939,2,Harlem,40.80584,-73.95272,1,78,3,88,3.36,1,189
92782,1,Greenpoint,40.723,-73.94237,0,125,3,11,0.19,1,0
23407300,2,Harlem,40.80553,-73.94928,0,290,1,2,2.0,1,161
87328,1,Park Slope,40.67917,-73.97951,0,120,5,1,0.07,1,0
16098958,2,Financial District,40.705,-74.00682,0,160,30,2,0.07,96,336
47052253,2,Lower East Side,40.71244,-73.98756,1,82,5,0,,1,0
109507109,3,Flushing,40.76005,-73.83447,1,60,2,21,2.04,1,51
3341426,2,Chelsea,40.741,-73.99957,0,250,2,10,0.13,1,0
40507331,2,Nolita,40.72169,-73.9965,0,325,2,8,0.37,1,86
115545139,1,East New York,40.65925,-73.89396,1,32,2,56,5.62,2,27
8314981,2,Chelsea,40.74212,-73.99828,1,210,2,20,0.42,2,0
137999892,4,Concord,40.60732,-74.08709,1,40,2,36,1.6,7,286
27894798,2,East Harlem,40.79372,-73.94316,0,200,30,0,,1,0
2716583,1,Greenpoint,40.72458,-73.95191,0,139,3,70,2.9,1,178
365153,1,Greenpoint,40.72898,-73.95552,0,229,1,50,0.5,1,188
8303104,1,South Slope,40.66801,-73.98773,1,89,1,102,2.56,1,269
792159,1,Bushwick,40.70283,-73.92131,1,60,3,480,6.7,1,0
271029539,2,Harlem,40.82179,-73.95522,0,170,1,0,,4,78
4876817,1,Crown Heights,40.67589,-73.95525,1,41,20,1,0.08,1,0
49186493,2,Washington Heights,40.84369,-73.93828,0,95,4,0,,1,0
208938947,1,Sunset Park,40.66388,-73.99475,1,50,31,0,,1,0
2441040,1,Greenpoint,40.73546,-73.9581,0,160,15,6,0.49,1,17
219517861,2,Financial District,40.70734,-74.01097,0,196,2,6,1.48,327,325
33622924,2,Harlem,40.8298,-73.94683,1,70,1,141,2.99,4,348
7335887,3,Glendale,40.70037,-73.89344,0,60,2,34,1.89,2,117
177560095,3,Glendale,40.69991,-73.88952,1,50,7,17,1.27,1,66
10681247,2,East Village,40.7229,-73.98414,0,83,3,31,0.73,1,0
119669058,1,Bedford-Stuyvesant,40.69439,-73.95518,2,36,3,14,1.24,34,361
1475015,2,Hell's Kitchen,40.76073,-73.99215,0,115,30,3,0.06,52,342
27336207,2,Gramercy,40.73736,-73.98025,0,120,5,8,0.25,2,0
43044876,3,Elmhurst,40.74316,-73.87285,1,40,29,2,0.29,5,1
224190427,2,Upper West Side,40.80183,-73.96542,1,68,1,14,2.02,1,12
24260658,2,East Harlem,40.7946,-73.93572,1,80,2,97,2.03,5,22
918087,1,Bedford-Stuyvesant,40.68686,-73.94973,0,150,1,1,0.02,3,0
11300395,2,Tribeca,40.71514,-74.00709,0,180,2,0,,1,0
200261161,2,Upper West Side,40.79872,-73.96069,1,67,1,22,5.64,3,38
108150300,1,Greenpoint,40.7257,-73.95553,1,100,1,5,0.27,2,163
1785800,1,Prospect-Lefferts Gardens,40.65841,-73.95016,1,69,4,19,0.24,3,43
97513787,2,Chinatown,40.71592,-73.99332,1,65,25,20,0.9,5,365
79598330,1,East Flatbush,40.66337,-73.92576,1,30,3,20,0.54,1,27
81335,2,Upper West Side,40.78243,-73.97657,0,125,1,180,4.88,3,125
1306620,1,Bushwick,40.70473,-73.92867,0,200,3,1,1.0,1,46
6575362,2,East Village,40.72918,-73.98154,0,180,1,0,,1,188
39539952,2,Inwood,40.86464,-73.92768,0,67,14,7,0.15,1,21
160940380,3,St. Albans,40.69869,-73.749,0,250,3,4,0.63,3,348
3372118,2,Washington Heights,40.84133,-73.93739,2,50,1,21,0.86,1,188
717562,1,Williamsburg,40.7197,-73.95741,0,275,30,6,0.07,1,363
22541573,2,Gramercy,40.73643,-73.98724,0,225,30,0,,87,310
12831071,2,Greenwich Village,40.7331,-73.99923,1,90,5,69,2.62,1,137
12147356,1,Greenpoint,40.73227,-73.95149,0,496,3,20,0.92,1,313
215577249,1,Bushwick,40.69213,-73.90248,1,65,2,15,2.81,8,344
38353649,2,East Village,40.72228,-73.98409,0,194,4,5,0.13,1,0
22565253,1,Fort Hamilton,40.61825,-74.03188,1,65,3,42,1.22,4,290
24839107,1,Williamsburg,40.71681,-73.96141,1,80,1,7,0.14,1,0
10366837,3,Flushing,40.75767,-73.83094,0,65,2,84,3.19,3,119
1911615,2,Chelsea,40.74755,-74.00317,1,77,1,4,0.36,2,0
43490434,2,Harlem,40.82003,-73.95194,0,100,2,68,2.33,1,9
3097631,2,Gramercy,40.7364,-73.98436,0,120,10,51,0.86,1,64
9111954,2,East Village,40.72191,-73.98141,0,150,2,69,5.27,1,39
42032,2,Upper West Side,40.79764,-73.96177,0,140,3,81,0.71,1,198
127836236,0,Williamsbridge,40.88125,-73.84922,0,85,1,6,6.0,1,362
8266069,3,Elmhurst,40.73704,-73.87877,1,120,2,110,4.75,1,222
14935858,2,Hell's Kitchen,40.75964,-73.99071,1,49,1,41,1.62,2,8
17730490,2,Chelsea,40.74252,-73.9975,0,175,1,18,0.31,1,0
17365319,0,Kingsbridge,40.88444,-73.90583,1,80,2,2,0.06,2,220
29100568,2,Theater District,40.76205,-73.982,0,165,30,0,,4,0
344035,1,Prospect Heights,40.67811,-73.97126,1,85,1,222,4.98,13,290
10285950,1,Flatbush,40.64493,-73.95488,0,85,6,14,0.53,3,339
46493114,1,Crown Heights,40.67756,-73.95427,1,56,4,34,1.23,1,18
3299094,2,Harlem,40.82161,-73.94644,0,140,1,4,0.64,1,8
3882661,2,Gramercy,40.73493,-73.98655,0,130,3,26,0.32,2,19
201447930,2,East Village,40.72785,-73.98684,1,130,2,19,1.58,2,32
6214982,2,Greenwich Village,40.72948,-74.00153,1,115,2,4,0.11,1,0
153458126,2,Murray Hill,40.74791,-73.97957,0,400,1,0,,2,365
9962257,1,Greenpoint,40.7287,-73.95607,0,171,2,19,1.51,1,81
45231777,2,Upper East Side,40.76517,-73.96665,0,150,2,134,2.95,1,36
9539641,0,North Riverdale,40.90804,-73.90005,1,53,2,143,2.13,1,263
208106618,2,Harlem,40.8031,-73.95654,1,79,1,8,0.75,1,0
438083,2,Harlem,40.80115,-73.95262,0,112,3,1,0.04,1,0
249983430,1,Greenpoint,40.73644,-73.95425,0,300,2,22,6.23,1,341
99392252,1,Bedford-Stuyvesant,40.69115,-73.94526,1,65,1,194,5.88,4,0
639926,2,East Village,40.72603,-73.97717,0,199,3,10,0.43,1,0
269312373,2,Upper East Side,40.76139,-73.9625,0,200,30,0,,2,365
38064272,1,Bedford-Stuyvesant,40.68535,-73.95036,1,30,1,3,0.11,1,0
19867664,1,Crown Heights,40.671,-73.94703,0,200,1,105,4.57,2,274
9094952,2,Financial District,40.70428,-74.01067,0,127,2,3,0.07,1,0
3363720,1,Bushwick,40.68796,-73.91906,1,42,5,70,0.88,3,236
103745233,1,Crown Heights,40.67346,-73.93295,1,60,1,54,3.07,1,0
8951505,2,East Village,40.72369,-73.9753,0,103,2,29,0.86,1,55
44213272,3,Ditmars Steinway,40.77611,-73.91481,1,37,1,14,0.83,5,310
121713773,2,Midtown,40.74788,-73.98376,1,150,2,2,0.11,1,0
1395530,1,Williamsburg,40.71285,-73.96124,1,27,20,2,0.42,1,333
43126563,1,Park Slope,40.67173,-73.98303,0,300,3,70,1.51,1,338
250580779,4,"Bay Terrace, Staten Island",40.55105,-74.1366,0,55,30,2,0.82,1,0
59529529,2,Hell's Kitchen,40.76179,-73.99403,1,110,1,161,4.42,6,165
39768761,1,Bushwick,40.69813,-73.93433,0,110,2,50,1.15,1,0
15867885,2,Two Bridges,40.71114,-73.99874,1,99,2,3,0.08,1,0
252765359,1,Bedford-Stuyvesant,40.67837,-73.91871,0,60,2,5,1.53,1,0
247013511,3,Jackson Heights,40.75298,-73.87675,1,40,2,8,2.42,6,75
166634,3,Astoria,40.75518,-73.9143,0,150,5,0,,5,0
4025420,2,Greenwich Village,40.72948,-73.99986,1,115,3,20,0.59,2,15
42421006,2,Washington Heights,40.84874,-73.94202,1,99,1,129,3.75,2,299
219517861,2,Financial District,40.70757,-74.01111,0,188,2,4,1.08,327,298
7503643,1,Greenpoint,40.72727,-73.93986,0,129,30,3,0.08,52,365
6945333,2,Chelsea,40.75538,-74.00441,2,337,27,0,,1,365
44964062,2,East Harlem,40.7889,-73.9482,1,73,3,0,,1,0
314941,2,Lower East Side,40.71904,-73.99392,1,95,1,109,1.11,3,364
182440062,2,Harlem,40.82493,-73.93825,1,43,1,6,0.57,2,90
249637449,2,Harlem,40.82311,-73.94749,0,130,2,12,3.4,1,14
103223295,2,Chinatown,40.71611,-73.99405,1,80,25,8,0.36,1,0
1352304,3,Rockaway Beach,40.58664,-73.81295,0,200,3,24,0.71,1,131
245518352,2,Hell's Kitchen,40.76135,-73.99343,0,400,3,0,,1,161
758441,1,Bedford-Stuyvesant,40.68669,-73.91989,1,165,1,27,0.28,4,311
6064963,1,Fort Greene,40.68879,-73.97589,0,150,3,0,,1,0
16098958,2,Midtown,40.75125,-73.97105,0,145,30,0,,96,0
45731391,2,Lower East Side,40.72147,-73.99054,1,85,1,4,0.21,3,0
31344441,1,Williamsburg,40.71346,-73.95689,2,42,1,4,0.12,1,0
536745,1,Williamsburg,40.71684,-73.94366,1,90,2,5,0.24,3,310
8852945,2,East Village,40.72852,-73.9856,1,110,4,0,,1,0
